Case_N;Label;Metric;Value
17;Response_To_Treatment;TSR;65.0
17;Response_To_Treatment;Levenshtein;0.2894736842105263
17;Response_To_Treatment;Exact_Match_P;0.0
17;Staging;TSR;0.0
17;Staging;Levenshtein;0.0
17;Staging;Exact_Match_P;0.0
17;Therapy;TSR;45.0
17;Therapy;Levenshtein;0.3125
17;Therapy;Exact_Match_P;0.0
17;Tumor_Finding;TSR;96.0
17;Tumor_Finding;Levenshtein;0.8452380952380953
17;Tumor_Finding;Exact_Match_P;0.0
17;Tumor_Size;TSR;100.0
17;Tumor_Size;Levenshtein;1.0
17;Tumor_Size;Exact_Match_P;1.0
18;Biomarker;TSR;60.0
18;Biomarker;Levenshtein;0.5714285714285714
18;Biomarker;Exact_Match_P;0.5
18;Biomarker_Result;TSR;100.0
18;Biomarker_Result;Levenshtein;1.0
18;Biomarker_Result;Exact_Match_P;1.0
18;Cancer_Surgery;TSR;42.0
18;Cancer_Surgery;Levenshtein;0.36363636363636365
18;Cancer_Surgery;Exact_Match_P;0.0
18;Grade;TSR;0.0
18;Grade;Levenshtein;0.0
18;Grade;Exact_Match_P;0.0
18;Histological_Type;TSR;100.0
18;Histological_Type;Levenshtein;1.0
18;Histological_Type;Exact_Match_P;1.0
18;Imaging_Test;TSR;100.0
18;Imaging_Test;Levenshtein;0.8333333333333334
18;Imaging_Test;Exact_Match_P;0.0
18;Invasion;TSR;53.0
18;Invasion;Levenshtein;0.36363636363636365
18;Invasion;Exact_Match_P;0.0
18;Metastasis;TSR;90.0
18;Metastasis;Levenshtein;0.9
18;Metastasis;Exact_Match_P;0.0
18;Oncogene;TSR;100.0
18;Oncogene;Levenshtein;1.0
18;Oncogene;Exact_Match_P;1.0
18;Response_To_Treatment;TSR;62.5
18;Response_To_Treatment;Levenshtein;0.5
18;Response_To_Treatment;Exact_Match_P;0.5
18;Staging;TSR;0.0
18;Staging;Levenshtein;0.0
18;Staging;Exact_Match_P;0.0
18;Therapy;TSR;64.0
18;Therapy;Levenshtein;0.5625
18;Therapy;Exact_Match_P;0.0
18;Tumor_Finding;TSR;100.0
18;Tumor_Finding;Levenshtein;0.6730769230769231
18;Tumor_Finding;Exact_Match_P;0.5
18;Tumor_Size;TSR;100.0
18;Tumor_Size;Levenshtein;1.0
18;Tumor_Size;Exact_Match_P;1.0
19;Biomarker;TSR;0.0
19;Biomarker;Levenshtein;0.0
19;Biomarker;Exact_Match_P;0.0
19;Biomarker_Result;TSR;100.0
19;Biomarker_Result;Levenshtein;1.0
19;Biomarker_Result;Exact_Match_P;1.0
19;Cancer_Surgery;TSR;100.0
19;Cancer_Surgery;Levenshtein;1.0
19;Cancer_Surgery;Exact_Match_P;1.0
19;Grade;TSR;100.0
19;Grade;Levenshtein;1.0
19;Grade;Exact_Match_P;1.0
19;Histological_Type;TSR;100.0
19;Histological_Type;Levenshtein;1.0
19;Histological_Type;Exact_Match_P;1.0
19;Imaging_Test;TSR;0.0
19;Imaging_Test;Levenshtein;0.0
19;Imaging_Test;Exact_Match_P;0.0
19;Invasion;TSR;0.0
19;Invasion;Levenshtein;0.0
19;Invasion;Exact_Match_P;0.0
19;Metastasis;TSR;90.0
19;Metastasis;Levenshtein;0.9
19;Metastasis;Exact_Match_P;0.0
19;Oncogene;TSR;100.0
19;Oncogene;Levenshtein;1.0
19;Oncogene;Exact_Match_P;1.0
19;Response_To_Treatment;TSR;62.5
19;Response_To_Treatment;Levenshtein;0.4375
19;Response_To_Treatment;Exact_Match_P;0.0
19;Staging;TSR;0.0
19;Staging;Levenshtein;0.0
19;Staging;Exact_Match_P;0.0
19;Therapy;TSR;100.0
19;Therapy;Levenshtein;0.71875
19;Therapy;Exact_Match_P;0.5
19;Tumor_Finding;TSR;42.666666666666664
19;Tumor_Finding;Levenshtein;0.3968253968253968
19;Tumor_Finding;Exact_Match_P;0.0
19;Tumor_Size;TSR;100.0
19;Tumor_Size;Levenshtein;1.0
19;Tumor_Size;Exact_Match_P;1.0
20;Biomarker;TSR;0.0
20;Biomarker;Levenshtein;0.0
20;Biomarker;Exact_Match_P;0.0
20;Biomarker_Result;TSR;100.0
20;Biomarker_Result;Levenshtein;1.0
20;Biomarker_Result;Exact_Match_P;1.0
20;Cancer_Surgery;TSR;50.0
20;Cancer_Surgery;Levenshtein;0.36363636363636365
20;Cancer_Surgery;Exact_Match_P;0.0
20;Grade;TSR;100.0
20;Grade;Levenshtein;1.0
20;Grade;Exact_Match_P;1.0
20;Histological_Type;TSR;100.0
20;Histological_Type;Levenshtein;1.0
20;Histological_Type;Exact_Match_P;1.0
20;Imaging_Test;TSR;0.0
20;Imaging_Test;Levenshtein;0.0
20;Imaging_Test;Exact_Match_P;0.0
20;Invasion;TSR;0.0
20;Invasion;Levenshtein;0.0
20;Invasion;Exact_Match_P;0.0
20;Metastasis;TSR;90.0
20;Metastasis;Levenshtein;0.9
20;Metastasis;Exact_Match_P;0.0
20;Oncogene;TSR;100.0
20;Oncogene;Levenshtein;1.0
20;Oncogene;Exact_Match_P;1.0
20;Response_To_Treatment;TSR;66.0
20;Response_To_Treatment;Levenshtein;0.5284090909090908
20;Response_To_Treatment;Exact_Match_P;0.0
20;Staging;TSR;57.0
20;Staging;Levenshtein;0.2857142857142857
20;Staging;Exact_Match_P;0.0
20;Therapy;TSR;0.0
20;Therapy;Levenshtein;0.0
20;Therapy;Exact_Match_P;0.0
20;Tumor_Finding;TSR;59.0
20;Tumor_Finding;Levenshtein;0.5833333333333333
20;Tumor_Finding;Exact_Match_P;0.5
20;Tumor_Size;TSR;100.0
20;Tumor_Size;Levenshtein;1.0
20;Tumor_Size;Exact_Match_P;1.0
21;Biomarker;TSR;26.5
21;Biomarker;Levenshtein;0.16666666666666669
21;Biomarker;Exact_Match_P;0.0
21;Biomarker_Result;TSR;100.0
21;Biomarker_Result;Levenshtein;1.0
21;Biomarker_Result;Exact_Match_P;1.0
21;Cancer_Surgery;TSR;0.0
21;Cancer_Surgery;Levenshtein;0.0
21;Cancer_Surgery;Exact_Match_P;0.0
21;Grade;TSR;100.0
21;Grade;Levenshtein;1.0
21;Grade;Exact_Match_P;1.0
21;Histological_Type;TSR;0.0
21;Histological_Type;Levenshtein;0.0
21;Histological_Type;Exact_Match_P;0.0
21;Imaging_Test;TSR;0.0
21;Imaging_Test;Levenshtein;0.0
21;Imaging_Test;Exact_Match_P;0.0
21;Invasion;TSR;59.0
21;Invasion;Levenshtein;0.4444444444444444
21;Invasion;Exact_Match_P;0.0
21;Metastasis;TSR;100.0
21;Metastasis;Levenshtein;1.0
21;Metastasis;Exact_Match_P;1.0
21;Oncogene;TSR;100.0
21;Oncogene;Levenshtein;1.0
21;Oncogene;Exact_Match_P;1.0
21;Response_To_Treatment;TSR;66.0
21;Response_To_Treatment;Levenshtein;0.5909090909090908
21;Response_To_Treatment;Exact_Match_P;0.5
21;Staging;TSR;22.0
21;Staging;Levenshtein;0.0
21;Staging;Exact_Match_P;0.0
21;Therapy;TSR;100.0
21;Therapy;Levenshtein;1.0
21;Therapy;Exact_Match_P;1.0
21;Tumor_Finding;TSR;46.333333333333336
21;Tumor_Finding;Levenshtein;0.41452991452991456
21;Tumor_Finding;Exact_Match_P;0.3333333333333333
21;Tumor_Size;TSR;100.0
21;Tumor_Size;Levenshtein;1.0
21;Tumor_Size;Exact_Match_P;1.0
22;Biomarker;TSR;0.0
22;Biomarker;Levenshtein;0.0
22;Biomarker;Exact_Match_P;0.0
22;Biomarker_Result;TSR;100.0
22;Biomarker_Result;Levenshtein;1.0
22;Biomarker_Result;Exact_Match_P;1.0
22;Cancer_Surgery;TSR;100.0
22;Cancer_Surgery;Levenshtein;1.0
22;Cancer_Surgery;Exact_Match_P;1.0
22;Grade;TSR;100.0
22;Grade;Levenshtein;1.0
22;Grade;Exact_Match_P;1.0
22;Histological_Type;TSR;100.0
22;Histological_Type;Levenshtein;1.0
22;Histological_Type;Exact_Match_P;1.0
22;Imaging_Test;TSR;71.0
22;Imaging_Test;Levenshtein;0.25
22;Imaging_Test;Exact_Match_P;0.0
22;Invasion;TSR;30.0
22;Invasion;Levenshtein;0.09090909090909094
22;Invasion;Exact_Match_P;0.0
22;Metastasis;TSR;90.0
22;Metastasis;Levenshtein;0.9
22;Metastasis;Exact_Match_P;0.0
22;Oncogene;TSR;100.0
22;Oncogene;Levenshtein;1.0
22;Oncogene;Exact_Match_P;1.0
22;Response_To_Treatment;TSR;62.5
22;Response_To_Treatment;Levenshtein;0.4375
22;Response_To_Treatment;Exact_Match_P;0.0
22;Staging;TSR;67.0
22;Staging;Levenshtein;0.42857142857142855
22;Staging;Exact_Match_P;0.0
22;Therapy;TSR;100.0
22;Therapy;Levenshtein;1.0
22;Therapy;Exact_Match_P;1.0
22;Tumor_Finding;TSR;0.0
22;Tumor_Finding;Levenshtein;0.0
22;Tumor_Finding;Exact_Match_P;0.0
22;Tumor_Size;TSR;100.0
22;Tumor_Size;Levenshtein;1.0
22;Tumor_Size;Exact_Match_P;1.0
23;Biomarker;TSR;0.0
23;Biomarker;Levenshtein;0.0
23;Biomarker;Exact_Match_P;0.0
23;Biomarker_Result;TSR;100.0
23;Biomarker_Result;Levenshtein;1.0
23;Biomarker_Result;Exact_Match_P;1.0
23;Cancer_Surgery;TSR;0.0
23;Cancer_Surgery;Levenshtein;0.0
23;Cancer_Surgery;Exact_Match_P;0.0
23;Grade;TSR;100.0
23;Grade;Levenshtein;1.0
23;Grade;Exact_Match_P;1.0
23;Histological_Type;TSR;100.0
23;Histological_Type;Levenshtein;1.0
23;Histological_Type;Exact_Match_P;1.0
23;Imaging_Test;TSR;0.0
23;Imaging_Test;Levenshtein;0.0
23;Imaging_Test;Exact_Match_P;0.0
23;Invasion;TSR;59.0
23;Invasion;Levenshtein;0.4444444444444444
23;Invasion;Exact_Match_P;0.0
23;Metastasis;TSR;100.0
23;Metastasis;Levenshtein;1.0
23;Metastasis;Exact_Match_P;1.0
23;Oncogene;TSR;100.0
23;Oncogene;Levenshtein;1.0
23;Oncogene;Exact_Match_P;1.0
23;Response_To_Treatment;TSR;62.5
23;Response_To_Treatment;Levenshtein;0.5
23;Response_To_Treatment;Exact_Match_P;0.5
23;Staging;TSR;0.0
23;Staging;Levenshtein;0.0
23;Staging;Exact_Match_P;0.0
23;Therapy;TSR;0.0
23;Therapy;Levenshtein;0.0
23;Therapy;Exact_Match_P;0.0
23;Tumor_Finding;TSR;39.25
23;Tumor_Finding;Levenshtein;0.2857142857142857
23;Tumor_Finding;Exact_Match_P;0.25
23;Tumor_Size;TSR;100.0
23;Tumor_Size;Levenshtein;1.0
23;Tumor_Size;Exact_Match_P;1.0
24;Biomarker;TSR;20.0
24;Biomarker;Levenshtein;0.0
24;Biomarker;Exact_Match_P;0.0
24;Biomarker_Result;TSR;0.0
24;Biomarker_Result;Levenshtein;0.0
24;Biomarker_Result;Exact_Match_P;0.0
24;Cancer_Surgery;TSR;0.0
24;Cancer_Surgery;Levenshtein;0.0
24;Cancer_Surgery;Exact_Match_P;0.0
24;Grade;TSR;100.0
24;Grade;Levenshtein;1.0
24;Grade;Exact_Match_P;1.0
24;Histological_Type;TSR;100.0
24;Histological_Type;Levenshtein;1.0
24;Histological_Type;Exact_Match_P;1.0
24;Imaging_Test;TSR;71.0
24;Imaging_Test;Levenshtein;0.30000000000000004
24;Imaging_Test;Exact_Match_P;0.0
24;Invasion;TSR;53.0
24;Invasion;Levenshtein;0.375
24;Invasion;Exact_Match_P;0.0
24;Metastasis;TSR;90.0
24;Metastasis;Levenshtein;0.9
24;Metastasis;Exact_Match_P;0.0
24;Oncogene;TSR;100.0
24;Oncogene;Levenshtein;1.0
24;Oncogene;Exact_Match_P;1.0
24;Response_To_Treatment;TSR;0.0
24;Response_To_Treatment;Levenshtein;0.0
24;Response_To_Treatment;Exact_Match_P;0.0
24;Staging;TSR;100.0
24;Staging;Levenshtein;0.5833333333333333
24;Staging;Exact_Match_P;0.0
24;Therapy;TSR;0.0
24;Therapy;Levenshtein;0.0
24;Therapy;Exact_Match_P;0.0
24;Tumor_Finding;TSR;0.0
24;Tumor_Finding;Levenshtein;0.0
24;Tumor_Finding;Exact_Match_P;0.0
24;Tumor_Size;TSR;100.0
24;Tumor_Size;Levenshtein;1.0
24;Tumor_Size;Exact_Match_P;1.0
25;Biomarker;TSR;0.0
25;Biomarker;Levenshtein;0.0
25;Biomarker;Exact_Match_P;0.0
25;Biomarker_Result;TSR;100.0
25;Biomarker_Result;Levenshtein;1.0
25;Biomarker_Result;Exact_Match_P;1.0
25;Cancer_Surgery;TSR;0.0
25;Cancer_Surgery;Levenshtein;0.0
25;Cancer_Surgery;Exact_Match_P;0.0
25;Grade;TSR;100.0
25;Grade;Levenshtein;1.0
25;Grade;Exact_Match_P;1.0
25;Histological_Type;TSR;100.0
25;Histological_Type;Levenshtein;1.0
25;Histological_Type;Exact_Match_P;1.0
25;Imaging_Test;TSR;87.5
25;Imaging_Test;Levenshtein;0.4807692307692308
25;Imaging_Test;Exact_Match_P;0.0
25;Invasion;TSR;100.0
25;Invasion;Levenshtein;1.0
25;Invasion;Exact_Match_P;1.0
25;Metastasis;TSR;90.0
25;Metastasis;Levenshtein;0.9
25;Metastasis;Exact_Match_P;0.0
25;Oncogene;TSR;100.0
25;Oncogene;Levenshtein;1.0
25;Oncogene;Exact_Match_P;1.0
25;Response_To_Treatment;TSR;62.5
25;Response_To_Treatment;Levenshtein;0.4375
25;Response_To_Treatment;Exact_Match_P;0.0
25;Staging;TSR;0.0
25;Staging;Levenshtein;0.0
25;Staging;Exact_Match_P;0.0
25;Therapy;TSR;100.0
25;Therapy;Levenshtein;0.71875
25;Therapy;Exact_Match_P;0.5
25;Tumor_Finding;TSR;97.33333333333333
25;Tumor_Finding;Levenshtein;0.5528083028083027
25;Tumor_Finding;Exact_Match_P;0.0
25;Tumor_Size;TSR;100.0
25;Tumor_Size;Levenshtein;1.0
25;Tumor_Size;Exact_Match_P;1.0
26;Biomarker;TSR;20.0
26;Biomarker;Levenshtein;0.0
26;Biomarker;Exact_Match_P;0.0
26;Biomarker_Result;TSR;0.0
26;Biomarker_Result;Levenshtein;0.0
26;Biomarker_Result;Exact_Match_P;0.0
26;Cancer_Surgery;TSR;27.0
26;Cancer_Surgery;Levenshtein;0.07692307692307687
26;Cancer_Surgery;Exact_Match_P;0.0
26;Grade;TSR;100.0
26;Grade;Levenshtein;1.0
26;Grade;Exact_Match_P;1.0
26;Histological_Type;TSR;100.0
26;Histological_Type;Levenshtein;1.0
26;Histological_Type;Exact_Match_P;1.0
26;Imaging_Test;TSR;100.0
26;Imaging_Test;Levenshtein;0.33333333333333337
26;Imaging_Test;Exact_Match_P;0.0
26;Invasion;TSR;0.0
26;Invasion;Levenshtein;0.0
26;Invasion;Exact_Match_P;0.0
26;Metastasis;TSR;90.0
26;Metastasis;Levenshtein;0.9
26;Metastasis;Exact_Match_P;0.0
26;Oncogene;TSR;100.0
26;Oncogene;Levenshtein;1.0
26;Oncogene;Exact_Match_P;1.0
26;Response_To_Treatment;TSR;62.5
26;Response_To_Treatment;Levenshtein;0.5
26;Response_To_Treatment;Exact_Match_P;0.5
26;Staging;TSR;0.0
26;Staging;Levenshtein;0.0
26;Staging;Exact_Match_P;0.0
26;Therapy;TSR;84.66666666666667
26;Therapy;Levenshtein;0.6061507936507936
26;Therapy;Exact_Match_P;0.3333333333333333
26;Tumor_Finding;TSR;100.0
26;Tumor_Finding;Levenshtein;0.6538461538461539
26;Tumor_Finding;Exact_Match_P;0.5
26;Tumor_Size;TSR;0.0
26;Tumor_Size;Levenshtein;0.0
26;Tumor_Size;Exact_Match_P;0.0
27;Biomarker;TSR;100.0
27;Biomarker;Levenshtein;1.0
27;Biomarker;Exact_Match_P;1.0
27;Biomarker_Result;TSR;0.0
27;Biomarker_Result;Levenshtein;0.0
27;Biomarker_Result;Exact_Match_P;0.0
27;Cancer_Surgery;TSR;0.0
27;Cancer_Surgery;Levenshtein;0.0
27;Cancer_Surgery;Exact_Match_P;0.0
27;Grade;TSR;100.0
27;Grade;Levenshtein;1.0
27;Grade;Exact_Match_P;1.0
27;Histological_Type;TSR;100.0
27;Histological_Type;Levenshtein;1.0
27;Histological_Type;Exact_Match_P;1.0
27;Imaging_Test;TSR;50.0
27;Imaging_Test;Levenshtein;0.1875
27;Imaging_Test;Exact_Match_P;0.0
27;Invasion;TSR;100.0
27;Invasion;Levenshtein;1.0
27;Invasion;Exact_Match_P;1.0
27;Metastasis;TSR;90.0
27;Metastasis;Levenshtein;0.9
27;Metastasis;Exact_Match_P;0.0
27;Oncogene;TSR;100.0
27;Oncogene;Levenshtein;1.0
27;Oncogene;Exact_Match_P;1.0
27;Response_To_Treatment;TSR;38.0
27;Response_To_Treatment;Levenshtein;0.2714932126696833
27;Response_To_Treatment;Exact_Match_P;0.0
27;Staging;TSR;0.0
27;Staging;Levenshtein;0.0
27;Staging;Exact_Match_P;0.0
27;Therapy;TSR;84.66666666666667
27;Therapy;Levenshtein;0.6061507936507936
27;Therapy;Exact_Match_P;0.3333333333333333
27;Tumor_Finding;TSR;100.0
27;Tumor_Finding;Levenshtein;0.5641025641025641
27;Tumor_Finding;Exact_Match_P;0.3333333333333333
27;Tumor_Size;TSR;0.0
27;Tumor_Size;Levenshtein;0.0
27;Tumor_Size;Exact_Match_P;0.0
28;Biomarker;TSR;0.0
28;Biomarker;Levenshtein;0.0
28;Biomarker;Exact_Match_P;0.0
28;Biomarker_Result;TSR;0.0
28;Biomarker_Result;Levenshtein;0.0
28;Biomarker_Result;Exact_Match_P;0.0
28;Cancer_Surgery;TSR;0.0
28;Cancer_Surgery;Levenshtein;0.0
28;Cancer_Surgery;Exact_Match_P;0.0
28;Grade;TSR;100.0
28;Grade;Levenshtein;1.0
28;Grade;Exact_Match_P;1.0
28;Histological_Type;TSR;100.0
28;Histological_Type;Levenshtein;1.0
28;Histological_Type;Exact_Match_P;1.0
28;Imaging_Test;TSR;32.0
28;Imaging_Test;Levenshtein;0.09090909090909094
28;Imaging_Test;Exact_Match_P;0.0
28;Invasion;TSR;0.0
28;Invasion;Levenshtein;0.0
28;Invasion;Exact_Match_P;0.0
28;Metastasis;TSR;90.0
28;Metastasis;Levenshtein;0.9
28;Metastasis;Exact_Match_P;0.0
28;Oncogene;TSR;0.0
28;Oncogene;Levenshtein;0.0
28;Oncogene;Exact_Match_P;0.0
28;Response_To_Treatment;TSR;0.0
28;Response_To_Treatment;Levenshtein;0.0
28;Response_To_Treatment;Exact_Match_P;0.0
28;Staging;TSR;100.0
28;Staging;Levenshtein;1.0
28;Staging;Exact_Match_P;1.0
28;Therapy;TSR;0.0
28;Therapy;Levenshtein;0.0
28;Therapy;Exact_Match_P;0.0
28;Tumor_Finding;TSR;59.0
28;Tumor_Finding;Levenshtein;0.5833333333333333
28;Tumor_Finding;Exact_Match_P;0.5
28;Tumor_Size;TSR;100.0
28;Tumor_Size;Levenshtein;1.0
28;Tumor_Size;Exact_Match_P;1.0
29;Biomarker;TSR;0.0
29;Biomarker;Levenshtein;0.0
29;Biomarker;Exact_Match_P;0.0
29;Biomarker_Result;TSR;100.0
29;Biomarker_Result;Levenshtein;1.0
29;Biomarker_Result;Exact_Match_P;1.0
29;Cancer_Surgery;TSR;0.0
29;Cancer_Surgery;Levenshtein;0.0
29;Cancer_Surgery;Exact_Match_P;0.0
29;Grade;TSR;100.0
29;Grade;Levenshtein;1.0
29;Grade;Exact_Match_P;1.0
29;Histological_Type;TSR;100.0
29;Histological_Type;Levenshtein;1.0
29;Histological_Type;Exact_Match_P;1.0
29;Imaging_Test;TSR;100.0
29;Imaging_Test;Levenshtein;0.33333333333333337
29;Imaging_Test;Exact_Match_P;0.0
29;Invasion;TSR;0.0
29;Invasion;Levenshtein;0.0
29;Invasion;Exact_Match_P;0.0
29;Metastasis;TSR;90.0
29;Metastasis;Levenshtein;0.9
29;Metastasis;Exact_Match_P;0.0
29;Oncogene;TSR;100.0
29;Oncogene;Levenshtein;1.0
29;Oncogene;Exact_Match_P;1.0
29;Response_To_Treatment;TSR;0.0
29;Response_To_Treatment;Levenshtein;0.0
29;Response_To_Treatment;Exact_Match_P;0.0
29;Staging;TSR;0.0
29;Staging;Levenshtein;0.0
29;Staging;Exact_Match_P;0.0
29;Therapy;TSR;69.66666666666667
29;Therapy;Levenshtein;0.5714285714285715
29;Therapy;Exact_Match_P;0.0
29;Tumor_Finding;TSR;59.0
29;Tumor_Finding;Levenshtein;0.5833333333333333
29;Tumor_Finding;Exact_Match_P;0.5
29;Tumor_Size;TSR;100.0
29;Tumor_Size;Levenshtein;1.0
29;Tumor_Size;Exact_Match_P;1.0
30;Biomarker;TSR;26.5
30;Biomarker;Levenshtein;0.23809523809523814
30;Biomarker;Exact_Match_P;0.0
30;Biomarker_Result;TSR;0.0
30;Biomarker_Result;Levenshtein;0.0
30;Biomarker_Result;Exact_Match_P;0.0
30;Cancer_Surgery;TSR;0.0
30;Cancer_Surgery;Levenshtein;0.0
30;Cancer_Surgery;Exact_Match_P;0.0
30;Grade;TSR;100.0
30;Grade;Levenshtein;1.0
30;Grade;Exact_Match_P;1.0
30;Histological_Type;TSR;100.0
30;Histological_Type;Levenshtein;1.0
30;Histological_Type;Exact_Match_P;1.0
30;Imaging_Test;TSR;100.0
30;Imaging_Test;Levenshtein;0.5666666666666667
30;Imaging_Test;Exact_Match_P;0.0
30;Invasion;TSR;0.0
30;Invasion;Levenshtein;0.0
30;Invasion;Exact_Match_P;0.0
30;Metastasis;TSR;0.0
30;Metastasis;Levenshtein;0.0
30;Metastasis;Exact_Match_P;0.0
30;Oncogene;TSR;100.0
30;Oncogene;Levenshtein;1.0
30;Oncogene;Exact_Match_P;1.0
30;Response_To_Treatment;TSR;62.5
30;Response_To_Treatment;Levenshtein;0.5
30;Response_To_Treatment;Exact_Match_P;0.5
30;Staging;TSR;100.0
30;Staging;Levenshtein;1.0
30;Staging;Exact_Match_P;1.0
30;Therapy;TSR;100.0
30;Therapy;Levenshtein;1.0
30;Therapy;Exact_Match_P;1.0
30;Tumor_Finding;TSR;55.0
30;Tumor_Finding;Levenshtein;0.5119047619047619
30;Tumor_Finding;Exact_Match_P;0.0
30;Tumor_Size;TSR;100.0
30;Tumor_Size;Levenshtein;1.0
30;Tumor_Size;Exact_Match_P;1.0
31;Biomarker;TSR;66.5
31;Biomarker;Levenshtein;0.6666666666666667
31;Biomarker;Exact_Match_P;0.5
31;Biomarker_Result;TSR;100.0
31;Biomarker_Result;Levenshtein;1.0
31;Biomarker_Result;Exact_Match_P;1.0
31;Cancer_Surgery;TSR;100.0
31;Cancer_Surgery;Levenshtein;0.6
31;Cancer_Surgery;Exact_Match_P;0.0
31;Grade;TSR;100.0
31;Grade;Levenshtein;1.0
31;Grade;Exact_Match_P;1.0
31;Histological_Type;TSR;100.0
31;Histological_Type;Levenshtein;1.0
31;Histological_Type;Exact_Match_P;1.0
31;Imaging_Test;TSR;33.0
31;Imaging_Test;Levenshtein;0.15384615384615385
31;Imaging_Test;Exact_Match_P;0.0
31;Invasion;TSR;0.0
31;Invasion;Levenshtein;0.0
31;Invasion;Exact_Match_P;0.0
31;Metastasis;TSR;78.5
31;Metastasis;Levenshtein;0.7222222222222222
31;Metastasis;Exact_Match_P;0.5
31;Oncogene;TSR;100.0
31;Oncogene;Levenshtein;1.0
31;Oncogene;Exact_Match_P;1.0
31;Response_To_Treatment;TSR;62.5
31;Response_To_Treatment;Levenshtein;0.4375
31;Response_To_Treatment;Exact_Match_P;0.0
31;Staging;TSR;0.0
31;Staging;Levenshtein;0.0
31;Staging;Exact_Match_P;0.0
31;Therapy;TSR;90.0
31;Therapy;Levenshtein;0.5724206349206349
31;Therapy;Exact_Match_P;0.0
31;Tumor_Finding;TSR;100.0
31;Tumor_Finding;Levenshtein;0.6538461538461539
31;Tumor_Finding;Exact_Match_P;0.5
31;Tumor_Size;TSR;100.0
31;Tumor_Size;Levenshtein;1.0
31;Tumor_Size;Exact_Match_P;1.0
32;Biomarker;TSR;100.0
32;Biomarker;Levenshtein;1.0
32;Biomarker;Exact_Match_P;1.0
32;Biomarker_Result;TSR;0.0
32;Biomarker_Result;Levenshtein;0.0
32;Biomarker_Result;Exact_Match_P;0.0
32;Cancer_Surgery;TSR;58.0
32;Cancer_Surgery;Levenshtein;0.4
32;Cancer_Surgery;Exact_Match_P;0.0
32;Grade;TSR;100.0
32;Grade;Levenshtein;1.0
32;Grade;Exact_Match_P;1.0
32;Histological_Type;TSR;100.0
32;Histological_Type;Levenshtein;1.0
32;Histological_Type;Exact_Match_P;1.0
32;Imaging_Test;TSR;100.0
32;Imaging_Test;Levenshtein;0.125
32;Imaging_Test;Exact_Match_P;0.0
32;Invasion;TSR;0.0
32;Invasion;Levenshtein;0.0
32;Invasion;Exact_Match_P;0.0
32;Metastasis;TSR;100.0
32;Metastasis;Levenshtein;1.0
32;Metastasis;Exact_Match_P;1.0
32;Oncogene;TSR;100.0
32;Oncogene;Levenshtein;1.0
32;Oncogene;Exact_Match_P;1.0
32;Response_To_Treatment;TSR;0.0
32;Response_To_Treatment;Levenshtein;0.0
32;Response_To_Treatment;Exact_Match_P;0.0
32;Staging;TSR;0.0
32;Staging;Levenshtein;0.0
32;Staging;Exact_Match_P;0.0
32;Therapy;TSR;100.0
32;Therapy;Levenshtein;0.8125
32;Therapy;Exact_Match_P;0.6666666666666666
32;Tumor_Finding;TSR;100.0
32;Tumor_Finding;Levenshtein;0.6538461538461539
32;Tumor_Finding;Exact_Match_P;0.5
32;Tumor_Size;TSR;100.0
32;Tumor_Size;Levenshtein;1.0
32;Tumor_Size;Exact_Match_P;1.0
33;Biomarker;TSR;26.5
33;Biomarker;Levenshtein;0.16666666666666669
33;Biomarker;Exact_Match_P;0.0
33;Biomarker_Result;TSR;0.0
33;Biomarker_Result;Levenshtein;0.0
33;Biomarker_Result;Exact_Match_P;0.0
33;Cancer_Surgery;TSR;38.0
33;Cancer_Surgery;Levenshtein;0.25
33;Cancer_Surgery;Exact_Match_P;0.0
33;Grade;TSR;100.0
33;Grade;Levenshtein;1.0
33;Grade;Exact_Match_P;1.0
33;Histological_Type;TSR;100.0
33;Histological_Type;Levenshtein;1.0
33;Histological_Type;Exact_Match_P;1.0
33;Imaging_Test;TSR;100.0
33;Imaging_Test;Levenshtein;0.5
33;Imaging_Test;Exact_Match_P;0.0
33;Invasion;TSR;0.0
33;Invasion;Levenshtein;0.0
33;Invasion;Exact_Match_P;0.0
33;Metastasis;TSR;90.0
33;Metastasis;Levenshtein;0.9
33;Metastasis;Exact_Match_P;0.0
33;Oncogene;TSR;100.0
33;Oncogene;Levenshtein;1.0
33;Oncogene;Exact_Match_P;1.0
33;Response_To_Treatment;TSR;65.0
33;Response_To_Treatment;Levenshtein;0.2894736842105263
33;Response_To_Treatment;Exact_Match_P;0.0
33;Staging;TSR;100.0
33;Staging;Levenshtein;1.0
33;Staging;Exact_Match_P;1.0
33;Therapy;TSR;77.0
33;Therapy;Levenshtein;0.6904761904761905
33;Therapy;Exact_Match_P;0.5
33;Tumor_Finding;TSR;45.666666666666664
33;Tumor_Finding;Levenshtein;0.38095238095238093
33;Tumor_Finding;Exact_Match_P;0.3333333333333333
33;Tumor_Size;TSR;100.0
33;Tumor_Size;Levenshtein;1.0
33;Tumor_Size;Exact_Match_P;1.0
34;Biomarker;TSR;0.0
34;Biomarker;Levenshtein;0.0
34;Biomarker;Exact_Match_P;0.0
34;Biomarker_Result;TSR;100.0
34;Biomarker_Result;Levenshtein;1.0
34;Biomarker_Result;Exact_Match_P;1.0
34;Cancer_Surgery;TSR;0.0
34;Cancer_Surgery;Levenshtein;0.0
34;Cancer_Surgery;Exact_Match_P;0.0
34;Grade;TSR;100.0
